id,url,paper_name,headline,article,publication_date,scraped_at
261,https://www.thedailystar.net/star-multimedia/news-multimedia/news/gm-quader-sold-party-wife-rizvi-3520031,thedailystar,GM Quader sold party for wife: Rizvi,"BNP Senior Secretary General Ruhul Kabir Rizvi has alleged that GM Quader, chairman of Jatiyo Party, has sold the party for his wife, who contested the polls from the Dhaka-18 constituency. Rizvi said this and more during a prayer mahfil of the Bangladesh Nationalist Women's Party today.",2024-01-15 21:04:00,2025-12-20 14:11:16
262,https://www.thedailystar.net/news/bangladesh/crime-justice/news/arav-khan-vents-anger-over-star-report-3520131,thedailystar,Arav Khan vents anger over Star report,"He also instructed his Facebook followers to post video messages portraying him as a man of virtues. In two audio recordings obtained by the newspaper, Rabiul was heard saying he wants all his friends to make videos proclaiming there is no better human being than him. He also urged them to mention that they are beneficiaries of Rabiul's generosities at various points and that he donates generously to mosques, orphanages and old-age homes. Rabiul also requested them to denounce journalists in the video. On November 18 last year, 10 Bangladeshi expatriates lodged a complaint with the Bangladesh consulate in Dubai and sought the mission's intervention to get back their money from Rabiul. Rabiul is wanted by the Bangladesh government over the murder of Special Branch inspector Mamun Emran Khan at a Banani flat on July 8, 2018, and in another arms case. Rabiul, who hails from Gopalganj, lives in Dubai as an Indian citizen. According to the complaints, Arav embezzled AED 178,000 from Tariqul Islam, AED 131,000 from Aynal Sipat Ali, AED 37,500 from Yousuf Ali, AED 31,500 from Mohammad Rafsan Jani, AED 25,000 from Hasan Khan, AED 10,000 from Istiaque Ahmed, AED 12,500 from Md Shabbir and AED 5,000 from Sarwar Ahmed. As of now, it appears that the 10 Bangladeshis are unlikely to recover the sum given the grey area about Rabiul's nationality. Rabiul fled to India after a case was filed against him over Mamun's murder, assumed the name of Arav Khan and took on Indian citizenship. On the advice of BM Jamal Hossain, the consul general of the Bangladesh mission in Dubai, the victims filed a complaint with the consulate general of India in Dubai but to no avail. Meanwhile, the newspaper got hold of another video in which Rabiul can be seen accosted by several of his victims, all demanding their money back. In response, Rabiul can be heard saying he would soon return their money through cheques. The video was from November 26 last year during the opening of Arav Mobile Point in Dubai. Rabiul catapulted to the public eye after he managed to get cricketer Shakib Al Hasan and other celebrities to attend the launch event of his jewellery store named Arav Jewellers in March last year. The jewellery store has shuttered and he opened a travel agency named Arav Khan Travels since then. His victims say he is defrauding unwitting people by offering fake visas to different European and North American countries through the travel agency.",2024-01-15 22:25:00,2025-12-20 14:11:16
263,https://www.thedailystar.net/star-multimedia/news-multimedia/news/how-should-govt-tackle-the-geopolitical-challenges-ahead-3522541,thedailystar,How should govt tackle the geopolitical challenges ahead?,"The new government has been formed amid various criticisms from home and abroad. However, it now faces flurry of challenges. How can those be addressed? Today's Star Connects will address these pressing issues",2024-01-18 19:42:00,2025-12-20 14:11:20
264,https://www.thedailystar.net/star-multimedia/news/gas-supply-lowest-april-2020-3520471,thedailystar,Gas supply lowest since April 2020,"Currently, the gas supply stands at approximately 2,500 million standard cubic feet per day (mmcfd), falling short of the demand, which is at 3,800 mmcfd.",2024-01-16 11:09:00,2025-12-20 14:11:20
265,https://www.thedailystar.net/star-multimedia/news-multimedia/news/barrister-suman-keeps-polls-promise-starts-cleaning-khowai-river-3523266,thedailystar,"Barrister Suman keeps polls promise, starts cleaning Khowai river","Barrister Syed Sayedul Haque Suman, on the campaign trail, promised to make the Khowai river free of waste and stench. True to his words, after winning the polls, he has started to clean it with the help of six hundred and fifty members of BD Clean.",2024-01-19 19:31:00,2025-12-20 14:11:20
266,https://www.thedailystar.net/star-multimedia/environment-multimedia/news/factories-and-city-waste-polluting-gorai-river-3523336,thedailystar,Factories and city waste polluting Gorai river,"The Gorai river in Kushtia now means polluted water and waste dumps on the banks. One of the most important rivers in the southwestern part of the country, the ecosystem of this river is ruined by waste from factories and localities. However, this river has a glorious role in the nature, lifestyle and culture of this region. The current condition of the Gorai River is featured on today's Star Special",2024-01-19 21:33:00,2025-12-20 14:11:20
267,https://www.thedailystar.net/news/bangladesh/news/chunga-pitha-sylhets-secret-winter-delicacy-3523541,thedailystar,Chunga Pitha: Sylhet’s secret winter delicacy,"""Dolu"" bamboo, newly harvested Binni rice, banana leaves and straw. If one has these four items, they're all set to celebrate winter with Sylhet's traditional delicacy, Chunga Pitha. Also known as Chungapura Pitha, this delicious dish used to be a must-have in the rural areas of Sylhet and Moulvibazar districts. Not many know of the origins of this traditional rice cake. Most locals believe its roots lie in the indigenous communities, who once lived in the hills where Dolu bamboo is widely available. Preparing Chunga Pitha is quite complex, as witnessed by this correspondent during a recent visit to the area. It starts with collecting and cutting down bamboo into small pieces, keeping a knot at one end intact, to make ""chongs"". This is where the name ""Chunga"", meaning a tube-shaped pot in Bangla, comes from. Banana leaves are then patched inside the bamboo pots, before being filled with pre-soaked Binni rice. Working as a natural non-stick foil, the banana leaves prevent the rice cakes from sticking to the bamboo walls. Once ready, the pots, with their tips secured tightly with straws, are slow-cooked on fire pits for 40-50 minutes. The special texture of the Dolu bamboo slows down the burning process and ensures moisture for the rice to be cooked properly. The cakes are then set aside for cooling and later pulled out before being unwrapped and served warm, with fish freshly caught from the haors. They can also be stored when cold. It can also be paired with meat curry, rice pudding, milk, grounded coconuts and hand-grinded Lai leaf chutney. Once a must-have in rural areas of Sylhet and Moulvibazar, the glory of Chunga Pitha has dimmed with time, owing to the unavailability of Dolu bamboo (Schizostachyum dullooa). A bundle of 20 bamboos are sold for Tk 500-700. The prices are higher during festivals like Poush Sankranti, according to locals. ""Earlier, we could harvest enough bamboo to make 15-20 such bundles every day, but now, we only get enough to make 2-3 such bundles. Population of this bamboo variety is declining and needs protecting,"" said Hira Das, a bamboo seller of Baralekha upazila in Moulvibazar. Catering to rising demand, two sisters from Sylhet's Zakiganj upazila -- Sawda Akther Chowdhury and Shamima Yasmin Chowdhury -- have made a Facebook page, with Chunga Pitha being their main attraction. ""Many cannot make this pitha, as they cannot find necessary raw materials. We are bringing this dish to them"" said Sawda. Sold nationwide through their page, the demand for this pitha is very high. This has led to several challenges for the two, who often struggle to source raw materials. ""We will keep trying our best to preserve this tradition,"" said Shamima.",2024-01-20 00:00:00,2025-12-20 14:11:25
268,https://www.thedailystar.net/star-multimedia/news-multimedia/news/obaidul-quader-and-gm-quader-speak-about-opposition-party-3525521,thedailystar,Obaidul Quader and GM Quader speak about opposition party,Awami League General Secretary Obaidul Quader and Jatiyo Party Chairman GM Quader have spoken about the opposition party in the new parliament. Watch Star Newsbytes to find out more.,2024-01-22 20:19:00,2025-12-20 14:11:25
269,https://www.thedailystar.net/news/world/usa/news/dozens-killed-fierce-winter-weather-slams-us-3524126,thedailystar,Dozens killed as fierce winter weather slams US,"Unrelenting storms have pummelled the United States over the past week, leading to at least 50 weather-related deaths, officials and US media reported Friday, as large swathes of the country brace for new winter wallops. Frigid temperatures, snow gales and thick ice have caused fatal accidents on treacherous roadways, snarled air travel, closed schools and cut power to thousands, with millions of Americans under fresh weather warnings. In Tennessee, 14 weather-related fatalities were confirmed by the southeastern state's health department, while five women who were returning home after making a pilgrimage to Mecca died on a Pennsylvania highway Tuesday in an accident with a tractor-trailer, according to police. Five weather-related deaths occurred in Kentucky, Governor Andy Beshear said in a statement Friday, while in Oregon, three people were electrocuted when a live power line fell on their parked car during an ice storm Wednesday, the Portland fire department said. The storm had left 75,000 Oregon customers without power as of Friday evening, according to Poweroutage.us, a tracking website, and the state's governor has declared a state of emergency. Deaths were also reported in Illinois, Kansas, New Hampshire, New York, Wisconsin and Washington state, where five people are believed to have succumbed to exposure, local media reported, citing Seattle officials. Blizzard conditions hammered several parts of the country including the Pacific Northwest, the Rocky Mountains and parts of New England -- notably western New York, where meteorologists said about 75 inches (1.9 meters) of snow fell near Buffalo in a five-day span this week. Frigid temperatures have also extended deep into the US South, a region not used to contending with such winter weather. Parts of the country are bracing for more brutal conditions this weekend. ""Another Arctic blast will bring cold temperatures and dangerous wind chills to the Plains and the Mississippi Valley to the eastern US,"" the National Weather Service said Friday in its latest alert. Air travel suffered significant setbacks Friday too, with more than 1,100 US flights cancelled and another 8,000 delayed, according to the website Flightaware.com",2024-01-20 22:49:00,2025-12-20 14:11:25
270,https://www.thedailystar.net/star-multimedia/news-multimedia/news/rebels-occupying-myanmar-cities-one-one-what-will-the-junta-do-3526376,thedailystar,Rebels occupying Myanmar cities one by one: What will the junta do?,"The head of Myanmar's military junta warned last November that the country could fall apart if the government fails to control the civil war that has erupted in the country. The junta has already lost control of several areas to the rebels. On January 14, the junta government lost control of a city in Rakhine state on the border of Bangladesh and India. The question is, will Myanmar really break up? What is Operation 1027 against the junta government? Who is conducting this war? Watch Star Explains to find out the answers.",2024-01-23 21:00:00,2025-12-20 14:11:25
271,https://www.thedailystar.net/star-multimedia/news-multimedia/news/what-are-the-chances-us-and-iran-going-war-3528521,thedailystar,What are the chances of US and Iran going to war?,The war between Israel and Hamas is no longer limited to Gaza. It has already spread throughout the Middle East. This is intensifying the possibility of direct war between regional and world powers. Watch today's Star Special on the possibility of a US-Iran war.,2024-01-25 23:56:00,2025-12-20 14:11:30
272,https://www.thedailystar.net/news/bangladesh/politics/news/jubo-league-sramik-league-bring-out-machete-procession-natore-3529046,thedailystar,"Jubo League, Sramik League bring out 'machete procession' in Natore","A group of Jubo League and Sramik League leaders and activists in Natore's Singra upazila today brought out a procession by brandishing sharp weapons. They claimed they were protesting extortion by Singra CNG-run Auto-Rickshaw Owners Association. Singra Municipal Jubo League President Labu Hasan Johnny led the procession in the Singra bus stand area this afternoon, reports our Natore correspondent. However, protesters left the spot soon after police reached there. Meanwhile, some videos of the incident went viral on social media. The Daily Star could not independently verify the videos. Labu alleged that Singra CNG-run Auto-Rickshaw Owners Association President Salim Reza and its General Secretary Ranju Ahmed have been extorting about Tk 50-70 per day from each auto-rickshaw driver for a long time. When asked about carrying machetes during the procession, Labu said, ""My supporters thought I would come under attack, so they brought the weapons."" Contacted, Ranju said the association is approved by the government. There had been no problem in the past, but now the protesters are inciting drivers without any reason. ""They brandished weapons during the procession and vandalised our office, threatening to kill me,"" he claimed. Abul Kalam, officer-in-charge of Singra Police Station, said police went to the spot and brought the situation under control. The police officer said he did not receive any written complaint in this regard. ""We are looking into the incident,"" he added.",2024-01-26 23:29:00,2025-12-20 14:11:31
273,https://www.thedailystar.net/health/food/price-essentials/news/onion-price-soars-even-peak-season-3529126,thedailystar,Onion price soars even in peak season,"It is peak harvest season, but the by Tk 10 per kilogram at the capital's kitchen markets over the last three days. Retailers at Karwan Bazar and Shewrapara kitchen markets in Dhaka sold onion for Tk 90-100 a kg yesterday, up from Tk 80-90 three days ago. Sajib Sheikh, a wholesaler at Karwan Bazar, said he sold onions to retailers for Tk 82 per kg yesterday, an increase by Tk 10 from three days ago. The general secretary of Shyambazar Onion Traders' Association, Abdul Mazed, blamed India's ban on onion export since December 8 for the rise in price. Md Tarikul Islam, a senior agricultural marketing officer in Pabna, said farmers had harvested premature crops just to maximise profits. This has led to a supply shortage, causing the price to go up, he added. ""Traders are visiting farmers' houses to buy onion, but the growers don't have enough stock. The competition among the traders is driving onion prices up,"" the official said. The price of potato has gone up as well during peak harvest season. Retailers at the capital's kitchen markets yesterday sold the tuber for Tk 45-50 per kg, an increase by Tk 5 from about a week ago. Mohammad Sabuj, a wholesaler at Karwan Bazar, said he sold potato for Tk 38 per kg to retailers yesterday, up from Tk 34 a week ago. Consumers yesterday had to spend Tk 140 for buying a dozen of brown eggs, up from Tk 135 last week. On October 28 last year, India imposed a minimum export price of $800 per tonne for onions -- much higher than the prices at which importers were buying -- to curb export and increase domestic availability and to keep prices in check until December 31. On December 8, the country extended the ban on onion exports till March 31 with the same purpose. Prices of rice remained unchanged at Dhaka's kitchen markets yesterday compared to the last three weeks despite the government's deadline for traders to cut prices within four days. On January 17, rice traders and millers pledged to reduce prices after Food Minister Sadhan Chandra Majumder set the deadline for price cuts. Retail prices of the staple went up by Tk 2-8 per kg three weeks ago, placing a further burden on the low- and middle-income people already grappling with increased prices of essentials. In wholesale markets, the prices dropped by Tk 1 to 1.5 per kg over the last few days, but this has yet to have an impact on the retail prices. Traders think it will take at least a week for retail prices to drop because the retailers are still selling from their previous stock purchased at higher prices. Nirod Boron Saha, president of the Rice and Paddy Stockists and Wholesalers Association in Naogaon, a major rice wholesale hub in the north, said they cut rice prices by Tk 1-1.5 a kg due to pressure from the government. He, however, pointed out that paddy prices are high this season. ""There is no scope for reducing the rice prices if the paddy prices do not drop,"" he added.",2024-01-27 00:00:00,2025-12-20 14:11:31
274,https://www.thedailystar.net/star-multimedia/news/new-scam-explained-25-minutes-3529411,thedailystar,A new scam explained in 2.5 minutes,"The modus operandi of the group is simple. At first, they try to entice youths by showing them a way to earn easy money. If that doesn't work, they employ blackmailing techniques like honey traps.",2024-01-27 12:58:00,2025-12-20 14:11:31
275,https://www.thedailystar.net/news/bangladesh/politics/news/bnp-hold-countrywide-black-flag-processions-jan-30-3529521,thedailystar,BNP to hold countrywide 'black flag' processions on Jan 30,"BNP today announced nationwide ""black flag"" processions on January 30 demanding the cancellation of the "" dummy parliament"" and new elections under a non-partisan caretaker government. ""On January 30, you have to take to the streets to protest. Black flag processions will be held across the country organised by the BNP,"" party standing committee member Gayeshwar Chandra Roy said at a rally in front of its central office in Nayapaltan. He said processions will be held across all metropolitans, thanas, districts, upazila and municipalities.",2024-01-27 16:50:00,2025-12-20 14:11:31
276,https://www.thedailystar.net/star-multimedia/sports-multimedia/news/mashrafe-klopp-australian-open-whats-cooking-the-sports-arena-3529736,thedailystar,"From Mashrafe, Klopp, to Australian Open, what's cooking in the sports arena?","The on and off-field issues going on in the 10th edition of the Bangladesh Premier League, India making England taste their 'Bazball' tonic, an inexperienced West Indies making their presence felt at the Gabba, Liverpool having to look at life after Jurgen Klopp and the Australian Open awaiting a new Men's singles champion -- there are events aplenty for fans to dive into. Here, in this episode of The Daily Star's multimedia show, 'Pitch Perfect', we try to discuss briefly the current sporting scenario.",2024-01-27 21:05:00,2025-12-20 14:11:35
277,https://www.thedailystar.net/news/bangladesh/politics/news/js-devoid-true-opposition-again-3530721,thedailystar,JS devoid of ‘true opposition’ again,"The 12th parliament goes into its maiden session tomorrow in the absence of a ""genuine opposition"" that can hold the government accountable. The Jatiyo Party, which appeared ever ready to toe the government line in the last two parliaments, is the . Its lawmakers were elected in the seats that were not contested by the ruling Awami League. Amid speculations regarding who will be the opposition leader, the parliament secretariat yesterday issued a gazette notification saying Speaker Shirin Sharmin Chaudhury recognised JP Chairman GM Quader as the leader of the opposition in parliament and Anisul Islam Mahmud as the deputy leader of the opposition. The parliament will have no representation from major opposition BNP as the party boycotted this year's election after its demand for polls under a caretaker government was not met. Earlier, it boycotted the 2014 election for the same reason. Meanwhile, the AL is apparently selecting who will sit in the opposition benches and deciding the roles of independents in the House. Only five political parties have representation in this parliament -- the second lowest number of parties in the history of the Jatiya Sangsad. Before this, the lowest number of parties in a parliament was after the February 1996 election. It lasted only 12 days. Prof Nizam Ahmed, parliamentary affairs expert and former teacher of the public administration department at Chittagong University, told The Daily Star yesterday that representation of only a few parties in parliament is not a good sign for democracy. About JP's role, he said, ""It is impossible for them to hold the ruling party accountable. Morally, they don't have right to criticise the ruling party as they were elected with the support of Awami League."" Nizam said the 12th parliamentary election was essentially AL versus AL-backed independents, with some seats compromised for JP. ""As a result, the parliament will lack a genuine opposition. This seriously undermines democracy."" The current parliament was formed following the January 7 national election, which was boycotted by 16 of the 44 registered parties with the Election Commission. The polls saw only 42 percent voter turnout. The BNP and alliestermed it ""a dummy election"" -- an allegation denied by AL. Apart from the AL, JP won 11 seats, Bangladesh Workers Party, Jatiya Samajtantrik Dal (JSD), and Bangladesh Kalyan Party one seat each, and independent candidates 62 seats. AL sources said that of the 62 independents, at least 58 were ruling party leaders. Workers Party and JSD candidates won in the polls under the AL's electoral symbol -- ""boat"". Considering the 58 seats of ""AL independents"" and two seats of Workers Party and JSD, the total number of seats for AL and its allies stood at 283. Ruling party insiders said although the AL took several steps, including asking its grassroot-level activists to support some aspirants from other parties, to ensure a diverse representation in parliament, the strategy did not seem to have worked. Meeting independent lawmakers at the Gono Bhaban yesterday, Prime Minister Sheikh Hasina gave directives on how to make the parliament more participatory and effective. Jatiyo Party Parliamentary Party, however, at recent a meeting instructed all its MPs to refrain from giving flattering speeches to praise the ruling AL in parliamentary sessions, like they did in the previous two terms. The first session of the new parliament is set to begin at 3:00pm tomorrow. It will start with the election of the Speaker and deputy Speaker of the House, who will be sworn in by President Mohammed Shahabuddin. He will also deliver a speech in the first day of the session.",2024-01-29 00:00:00,2025-12-20 14:11:35
278,https://www.thedailystar.net/rohingya-influx/news/wait-rohingya-repatriation-gets-even-longer-3530701,thedailystar,Wait for Rohingya repatriation gets even longer,"With the escalation of conflict in Myanmar, the possibility of materialising anytime soon has become remote, heaping the challenges for the Bangladesh government in managing the displaced people in the face of shrinking humanitarian aid for them. Since the biggest influx of Rohingyas from Myanmar's Rakhine State in August 2017, there have been three attempts to repatriate Rohingyas: once in 2018, once in 2019 and most recently in 2023. All three attempts failed as the Rohingyas maintained that there was no guarantee of their safety and citizenship if they went back. In May last year, a group of Rohingyas visited the Rakhine State for the first time after they fled the land to escape a military clampdown to see the ground reality. Myanmar officials spoke to the Rohingyas in person and verified their identities in the cases that had problems. Then in July last year, Deng Xijun, the Chinese Special Envoy for Asian Affairs, visited Myanmar and discussed ways to repatriate the Rohingyas from Bangladesh. Deng brokered an arrangement under which the Rohingyas would be allowed to live in their original villages and not in any camp. This was communicated to Bangladesh in August last year. For further talks, a delegation from Bangladesh went to the Myanmar capital Naypyidaw the following month. Under a pilot programme, about 12,000 Rohingyas were supposed to be repatriated in 2023, according to foreign ministry officials. However, the plan was dashed, first by Cyclone Hamoon and later by the eruption of conflict between Myanmar's armed opposition groups and the ruling military that began in February 2021. Both the events took place within days of one another. The Myanmar National Democratic Alliance Army, Ta'ang National Liberation Army and the Arakan Army (AA) from Myanmar's Shan State joined forces and began a sweeping offensive in late October last year under Operation 1027. The offensive has seen hundreds of military posts captured; more than 40 towns taken; important trade routes with China, India and Bangladesh affected; and massive supplies of weapons and ammunition brought under the control of the resistance, according to international media reports. In Rakhine State, the AA has seized more than 160 junta bases, outposts and battalion headquarters across northern Rakhine and in Chin State's Paletwa, a key western town near the border with India and Bangladesh. In short, the AA has taken control of much of the Rakhine State, making the possibility of Rohingya repatriation unlikely for now. ""It is not a good time for Rohingya repatriation,"" Gwyn Lewis, UN resident coordinator in Bangladesh, told reporters after her meeting yesterday with Foreign Minister Hasan Mahmud. Asked if the UN asked Bangladesh to accept Rohingyas as many of them are getting displaced in the Rakhine State, Lewis answered in the negative. ""There is no movement of Rohingyas across the Bangladesh-Myanmar border because of the current tense situation. So, there is no request,"" she said. Foreign Minister Hasan Mahmud also acknowledged that the situation in Myanmar is not ""very favourable"" for Rohingya repatriation. ""In fact, there was always some sort of problem in Myanmar, and we hope that the tension there will dissipate soon. We can then start the repatriation,"" he told reporters after his meeting yesterday with Chinese Ambassador Yao Wen. Beijing is working on a ceasefire in Myanmar's Rakhine State and that will eventually pave the way for Rohingya repatriation, Yao told reporters. So far, China has mediated three ceasefire agreements between the military junta and ethnic armed groups in Myanmar during the ongoing conflict in different parts of the country, he said. Yao urged all to remain ""confident"" of the joint collaboration of Bangladesh, Myanmar and China to repatriate Rohingyas from Cox's Bazaar. Safety and security of the Rohingyas are of paramount importance for their repatriation, said foreign ministry officials on the condition of anonymity to speak candidly on the issue. ""I think it is high time for Bangladesh to expand its policies beyond the state-centric conventional diplomacy when it comes to Myanmar,"" said Shahab Enam Khan, a professor at Jahangirnagar University's International Relations department. It is imperative to incorporate the growing popularity and influence of non-state actors such as the AA into the decision-making process. Chinese mediation remains the foremost practical initiative, but the Burmese military has failed to comply with the efforts pursued by its key ally, he said. It is also a time to explore the feasibility of engaging the Burmese government in exile -- the National Unity Government (NUG) -- in the repatriation efforts. ""I believe the US and the allies would welcome NUG's engagement in the repatriation process. Hence, a delicate balance has to be made between these two power centres, which would require greater political and deeper strategic planning,"" Khan added.",2024-01-29 00:00:00,2025-12-20 14:11:35
279,https://www.thedailystar.net/star-multimedia/news/fighting-myanmar-ghumdhum-tumbru-border-edge-3533781,thedailystar,Fighting in Myanmar: Ghumdhum-Tumbru border on edge,"Ongoing fighting in Myanmar near Bangladesh's Ghumdhum-Tumbru border has triggered fear among locals. Though a few shells fired from Myanmar have fallen inside Bangladesh, no casualties have been reported so far from the latest weeks-long fighting in the neighbouring country.",2024-02-01 17:27:00,2025-12-20 14:11:35
280,https://www.thedailystar.net/star-multimedia/news-multimedia/news/coast-guard-alert-stop-rohingya-infiltration-3533841,thedailystar,Coast Guard on alert to stop Rohingya infiltration,Bangladesh Coast Guard has strengthened patrolling and surveillance in Teknaf as Rohingya infiltration may start again because of the ongoing civil war in Myanmar. Find more in today's Star Newsbytes,2024-02-01 17:57:00,2025-12-20 14:11:40
281,https://www.thedailystar.net/star-multimedia/news-multimedia/news/conflict-myanmar-leading-turbulent-border-3533931,thedailystar,Conflict in Myanmar leading to turbulent border,"Almost every night, the residents of the villages near the Myanmar border in Ghumdhum union of Naikhongchhari upazila of Bandarban wake up to loud sounds of mortar shell explosions and bullets firing from Myanmar. Find out more on today's Star Newsbytes",2024-02-01 19:43:00,2025-12-20 14:11:40
282,https://www.thedailystar.net/star-multimedia/news/climate-change-hitting-patuakhali-agriculture-3534526,thedailystar,Climate change hitting Patuakhali agriculture,"Patuakhali, part of Bangladesh's coastal region, was once famous for rice cultivation. People of the district have been growing rice for generations. But with the impact of climate change, at least 40,000 farmers in the district have left their profession in the last 10 years. Watch this episode of Star Newsbytes for more.",2024-02-02 16:18:00,2025-12-20 14:11:40
283,https://www.thedailystar.net/star-multimedia/news-multimedia/news/students-stage-demo-half-fare-metro-rail-3536151,thedailystar,Students stage demo for half fare for metro rail,"Students of different colleges and universities in the capital have staged demonstrations at Shahbagh demanding half fare for metro rail, student rapid pass, and a minimum fare of Tk 10. Find more in today's Star Newsbytes",2024-02-04 19:45:00,2025-12-20 14:11:40
284,https://www.thedailystar.net/star-multimedia/news-multimedia/news/quader-seeks-chinas-role-myanmar-situation-3537021,thedailystar,Quader seeks China's role in Myanmar situation,Awami League General Secretary and Road Transport and Bridges Minister Obaidul Quader has said that the situation on the Bangladesh-Myanmar border is worrisome. He held a meeting with the Chinese ambassador in this regard.,2024-02-05 21:07:00,2025-12-20 14:11:44
285,https://www.thedailystar.net/news/cross-border/news/2-killed-ghumdhum-mortar-shell-myanmar-explodes-bangladesh-3536756,thedailystar,2 killed in Ghumdhum as mortar shell from Myanmar explodes in Bangladesh,"The deceased were identified as Hosneara Khatun, 45, wife of Badsha Mia of ward 4 of the upazila, and Nabi Hossain, 70, a resident of Rohingya Camp 8 in Ukhiya. Mahfuz Imtiaz Bhuiyan, inspector of Ghumdhum Police Outpost Investigation Centre, and Ghumdhum Union Parishad Chairman Mohammad AKM Jahangir Aziz confirmed news of the deaths to The Daily Star. They died when a mortar shell from Myanmar landed on Hosneara's house and exploded around 2:30pm, Bhuiyan said. Hosneara's grandson, around five years old, suffered injuries as the shell exploded while he was eating in the kitchen, the inspector added. The Rohingya man was a worker hired labourer who was working on some construction in the building. Hosneara Begum's body is being taken to Cox's Bazar Medical College Hospital's morgue for autopsy. Amid the gun battle between Myanmar troops and the armed group called Arakan Army, bullets and mortar shells have been fired into Bangladesh over the last two days.",2024-02-05 16:00:00,2025-12-20 14:11:44
286,https://www.thedailystar.net/news/cross-border/news/myanmar-wants-take-back-troops-who-fled-bangladesh-hasan-mahmud-3536721,thedailystar,Myanmar wants to take back troops who fled to Bangladesh: Hasan Mahmud,"He said the Myanmar ambassador to Bangladesh and the country's deputy foreign minister have told the Bangladesh foreign ministry that they would take back the BGP members. ""How they will be taken back -- whether by air or road -- is now being discussed. You know that the members of Myanmar security forces also entered Indian territory earlier but they were sent back by air. We will also send them back,"" Hasan Mahmud told reporters at the foreign ministry. ""Ninety-five BGP members have fled to Bangladesh so far. Maybe a few more came in this morning. A few of them were also injured."" The incident took place amid intense fighting between the Myanmar military and the ethnic rebel groups of Myanmar.",2024-02-05 14:34:00,2025-12-20 14:11:44
287,https://www.thedailystar.net/news/cross-border/news/264-myanmar-border-security-force-members-now-bangladesh-bgb-3537586,thedailystar,"264 Myanmar border, security force members now in Bangladesh: BGB","A total of 264 members of Myanmar's border and security forces have come to Bangladesh to escape the fighting between the Myanmar army and the rebel Arakan Army at the border between the two countries, according to the Border Guard Bangladesh (BGB). Newly appointed BGB Director General Major General Mohammad Ashrafuzzaman Siddiqui said a total of 115 crossed the border till last night. ""In the morning, 114 more came,"" he said in the capital this afternoon. ""By the afternoon, 35 more joined them and the total now stands at 264. The shelter seekers include members of immigration, Myanmar police and other agencies, said Shariful Islam, public relations officer (PRO) of Border Guard Bangladesh (BGB), adding that the BGB members disarmed them and took them to a safe shelter. As heavy fighting continued in Myanmar, a Bangladeshi woman and a Rohingya man were killed yesterday when a . Several thousand Bangladeshis in the border areas feel insecure as bullets and mortar shells fired from Myanmar landed in Bangladesh over the last two days.",2024-02-06 14:32:00,2025-12-20 14:11:44
288,https://www.thedailystar.net/news/cross-border/news/wont-allow-rohingya-enter-bangladesh-anymore-bgb-chief-3537681,thedailystar,Won't allow Rohingya to enter Bangladesh anymore: BGB chief,"Border Guard Bangladesh (BGB) Director General Major General Mohammad Ashrafuzzaman Siddiqui today said they would no longer allow Rohingya refugees to enter Bangladesh territory. The newly appointed BGB chief also said a boat carrying 65 Rohingya people tried to enter the country, but they were resisted by the border troops and the process of sending them back is underway. The BGB men remain vigilant so that no Rohingya can enter, he added. The newly appointed DG was speaking to reporters after paying his respects at the grave of Father of the Nation Bangabandhu Sheikh Mujibur Rahman at Tungipara in Gopalganj around noon today. Earlier in the day, BGB said a total of 264 members of Myanmar's border and security forces have come to Bangladesh to escape the fighting between the Myanmar army and the rebel Arakan Army at the border between the two countries. Asked, the BGB chief said, ""We gave them shelter, provided them food. Fifteen of them were injured."" He added that eight of them with critical injures are being given treatment at different hospitals. ""We are trying to face the situation with patience, considering human aspects,"" he added.",2024-02-06 17:50:00,2025-12-20 14:11:44
289,https://www.thedailystar.net/star-multimedia/news-multimedia/news/tumbru-ghumdhum-border-areas-not-safe-civilians-bgb-dg-3538786,thedailystar,Tumbru-Ghumdhum border areas not safe for civilians: BGB DG,Director General of Border Guard Bangladesh (BGB) Major General Mohammad Ashrafuzzaman Siddique has said the Ghumdhum and Tumbru border areas of Naikhongchhari upazila of Bandarban are not safe for the common people. He said this while talking to reporters after visiting the Tumbru border area on Wednesday.,2024-02-07 22:27:00,2025-12-20 14:11:49
