paper name,url,headline,article,publication date
2021-10-29 00:00:00,trade,,Waste-to-energy: Bangladesh's two  dream projects face speed bumps,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-10-29
2021-10-29 00:00:00,trade,,Explore potential ME markets,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-10-29
2021-10-30 00:00:00,stock,,Stocks extend losses as sell-offs weigh on mkt,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-10-30
2021-10-30 00:00:00,trade,,Indian rice export rates  hit over 3-month high,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-10-30
2021-10-30 00:00:00,trade,,Forge ahead with reforms to gain more resilience,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-10-30
2021-10-31 00:00:00,trade,,Govt weighing arbitration  clauses in all contracts,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-10-31
2021-10-31 00:00:00,trade,,Cox's Bazar gears up to become world-class tourist destination,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-10-31
2021-10-31 00:00:00,stock,,"BSEC asks CSE to ensure infrastructures, logistics",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-10-31
2021-11-01 00:00:00,stock,,Leading NBFIs log higher EPS in January-September,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-01
2021-11-01 00:00:00,trade,,JBCCI for holding Big-B summit in Ctg,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-01
2021-11-01 00:00:00,trade,,"Saudi Aramco's quarterly profit surges on oil price, volumes",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-01
2021-11-02 00:00:00,trade,,Oil rises on demand outlook,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-02
2021-11-02 00:00:00,stock,,DSE daily turnover hits 3.5 months low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-02
2021-11-02 00:00:00,trade,,"Govt to create 20,000 BPO  professionals in five years",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-02
2021-11-03 00:00:00,stock,,Textile sector grabs 26pc of total turnover,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-03
2021-11-03 00:00:00,trade,,BD seeks UK support  for agri sector,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-03
2021-11-03 00:00:00,trade,,Oil falls further below $85,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-03
2021-11-04 00:00:00,trade,,Officials see direct int’l flights by 2023,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-04
2021-11-04 00:00:00,trade,,Oil down after API data show US inventory build-up,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-04
2021-11-04 00:00:00,stock,,Most listed general insurers' profit jumps in Jan-Sept,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-04
2021-11-05 00:00:00,trade,,Oil prices rise by $2 ahead  of OPEC+ meeting,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-05
2021-11-05 00:00:00,trade,,President for ensuring quality  products with diversification,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-05
2021-11-05 00:00:00,stock,,DSE daily turnover hits fresh six-month low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-05
2021-11-06 00:00:00,stock,,Stocks tumble as investors sit on the sidelines,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-06
2021-11-06 00:00:00,trade,,Jute ministry rejects proposal on export project plan,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-06
2021-11-06 00:00:00,trade,,Oil rises after OPEC+ rebuffs US call to boost output,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-06
2021-11-07 00:00:00,trade,,Canadian entrepreneurs urged to invest in BD,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-07
2021-11-07 00:00:00,stock,,Fazlul Karim promoted to GM of Agrani Bank,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-07
2021-11-07 00:00:00,trade,,Tata Steel BSL exports LD slag  to BD for cement making,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-07
2021-11-08 00:00:00,trade,,RAKUB pays compensation,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-08
2021-11-08 00:00:00,stock,,Most listed private power cos see profit growth in FY21,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-08
2021-11-08 00:00:00,trade,,"DSCC to build modern 'Eco Smart City', says Taposh",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-08
2021-11-09 00:00:00,stock,,Core index dips below 6800-mark after three months,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-09
2021-11-09 00:00:00,trade,,"Oil gains after US infra bill passes, Chinese exports rise",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-09
2021-11-09 00:00:00,trade,,South Korean firm to invest $31.17m at Adamjee EPZ,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-09
2021-11-10 00:00:00,stock,,Stocks rebounce after two-day slump,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-10
2021-11-10 00:00:00,trade,,Korea resumes BD workers' entry,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-10
2021-11-10 00:00:00,trade,,54th meeting of Shariah Supervisory Committee of IFIL,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-10
2021-11-11 00:00:00,stock,,Sonali’s Tk 5.0b fund injection boosts investors’ mood,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-11
2021-11-11 00:00:00,trade,,Construction cost goes through  the roof as economy recovers,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-11
2021-11-11 00:00:00,trade,,China starts fresh round of  cotton sales to boost supply,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-11
2021-11-12 00:00:00,trade,,Oil extends losses on US inflation fears,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-12
2021-11-12 00:00:00,trade,,Push for extensive research  on blue economy,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-12
2021-11-12 00:00:00,stock,,Stocks stay afloat amid rising participation,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-12
2021-11-13 00:00:00,trade,,PM pushes for 'Knowledge Centre' in BD,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-13
2021-11-13 00:00:00,trade,,Oil prices head for weekly dip as dollar firms,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-13
2021-11-13 00:00:00,stock,,DSEX breaks 4-week losing streak as investors snap up battered stocks,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-13
2021-11-14 00:00:00,trade,,BD RMG factories are one of the safest in Asia,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-14
2021-11-14 00:00:00,stock,,Walton Hi-Tech net  profit soars 126pc,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-14
2021-11-14 00:00:00,trade,,"BACCO, Uzbek agency to foster BPO industry",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-14
2021-11-15 00:00:00,trade,,Dutch agro practices  show potential for BD,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-15
2021-11-15 00:00:00,stock,,Stocks tumble on  profit-booking,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-15
2021-11-15 00:00:00,trade,,Wheat firm near 14-yr high  on global supply worries,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-15
2021-11-16 00:00:00,stock,,Most listed power generation companies see EPS growth,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-16
2021-11-16 00:00:00,trade,,China plans overhaul of seed rules  to pave way for GMO approvals,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-16
2021-11-16 00:00:00,trade,,"Dhaka, Colombo look to  quick conclusion of PTA",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-16
2021-11-17 00:00:00,trade,,Push to bridge industry-academia gap,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-17
2021-11-17 00:00:00,stock,,DSEX exceeds 7000-mark on positive moves,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-17
2021-11-17 00:00:00,trade,,OPEC chief urges caution amid  signs of oil surplus building,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-17
2021-11-18 00:00:00,trade,,Bayer signs MoU with PSTU,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-18
2021-11-18 00:00:00,stock,,Institutional investors jack DSE turnover up,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-18
2021-11-18 00:00:00,trade,,Sonali Bank teams up with Trust Axiata,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-18
2021-11-19 00:00:00,trade,,Asia looks to release oil  reserves after US request,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-19
2021-11-19 00:00:00,trade,,BGFCL posts Tk 1.74b pre-tax profit,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-19
2021-11-19 00:00:00,stock,,Banking issues keep market afloat,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-19
2021-11-20 00:00:00,trade,,Linden Energy shows interest,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-20
2021-11-20 00:00:00,trade,,Oil prices fall sharply on  resurgent Covid fears,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-20
2021-11-20 00:00:00,stock,,Banking shares drive rally,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-20
2021-11-21 00:00:00,trade,,Move to boost export of  non-RMG items to UK,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-21
2021-11-21 00:00:00,stock,,Most listed MNCs see moderate growth in EPS,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-21
2021-11-22 00:00:00,trade,,Small farmers are not benefiting  from agricultural loans,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-22
2021-11-22 00:00:00,stock,,Turnover rises to Tk 17.86b riding on banking issues,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-22
2021-11-22 00:00:00,trade,,Saudi remains top oil supplier to China,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-22
2021-11-23 00:00:00,trade,,Oil retreats in face of supply and demand pressures,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-23
2021-11-23 00:00:00,trade,,UN wants to work with FBCCI,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-23
2021-11-23 00:00:00,stock,,"Key index, turnover down on Dhaka bourse",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-23
2021-11-24 00:00:00,trade,,Oil slips on US plans to tap emergency crude reserves,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-24
2021-11-24 00:00:00,stock,,DSE closes marginally lower,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-24
2021-11-24 00:00:00,trade,,Matarbari power project gets costlier by Tk 158.7b,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-24
2021-11-25 00:00:00,trade,,Oil prices steady as investors  question reserve release,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-25
2021-11-25 00:00:00,stock,,Selling pressure affects stock market,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-25
2021-11-25 00:00:00,trade,,No plan to increase diesel  subsidy for farmers,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-25
2021-11-26 00:00:00,trade,,Fuel rates should be adjusted  to match global prices,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-26
2021-11-26 00:00:00,trade,,Use of new tech stressed for agri sustainability,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-26
2021-11-26 00:00:00,stock,,Turnover plunges to 7-month low on DSE,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-26
2021-11-27 00:00:00,stock,,Stocks retreat on panic sell-offs,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-27
2021-11-27 00:00:00,trade,,"Commodities, services boarding database for sound marketing",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-27
2021-11-28 00:00:00,stock,,Bangladesh's maiden green bond,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-28
2021-11-28 00:00:00,trade,,Nepal discourages imports amid falling forex reserves,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-28
2021-11-28 00:00:00,trade,,Increased bilateral trade and investment in focus,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-28
2021-11-29 00:00:00,stock,,Core index tumbles to four-month low on fresh virus scare,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-29
2021-11-29 00:00:00,trade,,Fuel may get cheaper in India as global oil dips,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-29
2021-11-29 00:00:00,trade,,Healthcare sector holds promise for investors,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-29
2021-11-30 00:00:00,trade,,Give leather sector RMG-like facilities,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-11-30
2021-11-30 00:00:00,trade,,Oil rebounds to $76 on speculation  Omicron-related drop overdone,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-11-30
2021-11-30 00:00:00,stock,,Hassle-free online NITA system emphasised,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-11-30
2021-12-01 00:00:00,stock,,Stocks plunge after single-day break,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-01
2021-12-01 00:00:00,trade,,Oil falls nearly 5.0pc on jitters over vaccine efficacy,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-01
2021-12-01 00:00:00,trade,,BD to seek extension of DFQF facility in Thai market,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-01
2021-12-02 00:00:00,trade,,Postponed WTO confce  may take place in March,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-02
2021-12-02 00:00:00,trade,,Oil rallies ahead of OPEC meeting despite Omicron,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-02
2021-12-02 00:00:00,stock,,Stocks claw back amid optimism,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-02
2021-12-03 00:00:00,trade,,Oil producers mull output  as Omicron rattles mkts,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-03
2021-12-03 00:00:00,trade,,Nationwide water grid under study,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-03
2021-12-03 00:00:00,stock,,Stocks extend rally amid fresh meeting news,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-03
2021-12-04 00:00:00,trade,,Govt focuses on less current expenditure,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-04
2021-12-04 00:00:00,stock,,Stocks rebound as market sentiment improves,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-04
2021-12-05 00:00:00,stock,,Brokerage firms' own OMS to expand stock market,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-05
2021-12-05 00:00:00,trade,,Govt takes initiatives to solve  textiles sector's problems: Gazi,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-05
2021-12-06 00:00:00,trade,,Exports up by 30 pc in July-Nov,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-06
2021-12-06 00:00:00,trade,,BTRC amends licensing clauses to bag more FDI,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-06
2021-12-06 00:00:00,stock,,Insurance stocks jack market up,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-06
2021-12-07 00:00:00,trade,,"FDI to triple within couple  of years, hopes Salman",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-07
2021-12-07 00:00:00,stock,,Tax receipts from DSE fall further in November,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-07
2021-12-07 00:00:00,trade,,Oil rebounds above $71,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-07
2021-12-08 00:00:00,trade,,Oil climbs $2 on easing Omicron fears,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-08
2021-12-08 00:00:00,stock,,Core index exceeds 7000-mark on buying spree,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-08
2021-12-08 00:00:00,trade,,Ecnec clears Tk 25b project to turn  country into digital economy,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-08
2021-12-09 00:00:00,stock,,Stocks plunge after five-day rise,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-09
2021-12-09 00:00:00,trade,,Push for gender equality  in labour market,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-09
2021-12-09 00:00:00,trade,,"UK presses US  for quick move  on aluminum, steel tariffs",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-09
2021-12-10 00:00:00,trade,,Allow more time for scrutiny,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-10
2021-12-10 00:00:00,stock,,Block trade accounts for 16pc of total turnover,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-10
2021-12-10 00:00:00,trade,,Oil slips after restrictions to counter Omicron variant,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-10
2021-12-11 00:00:00,stock,,Stocks rally as investors shrug off worries,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-11
2021-12-11 00:00:00,trade,,Tourist zone to change  face of Patenga beach,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-11
2021-12-12 00:00:00,trade,,"KSA, Kuwait working on  increasing oil production",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-12
2021-12-12 00:00:00,stock,,DSE sits with 80 business groups on December 21,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-12
2021-12-13 00:00:00,stock,,Omicron worries weigh on stocks,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-13
2021-12-13 00:00:00,trade,,Canada wants to help BD tackle  agri sector climate challenges,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-13
2021-12-13 00:00:00,trade,,Asian LNG prices rise on S Korean demand,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-13
2021-12-14 00:00:00,trade,,Oil falls as Omicron risks weigh,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-14
2021-12-14 00:00:00,trade,,Nat'l SME Fair ends  with record sales,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-14
2021-12-14 00:00:00,stock,,Turnover hits eight-month low on Dhaka bourse,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-14
2021-12-15 00:00:00,stock,,Stocks plunge on Dhaka bourse,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-15
2021-12-15 00:00:00,trade,,Oil prices steady on  demand concerns,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-15
2021-12-15 00:00:00,trade,,BD-Nepal PTA in final stage,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-15
2021-12-16 00:00:00,stock,,Stocks snap three-day losing streak --,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-16
2021-12-16 00:00:00,trade,,New BAJUS committee takes over Gold edges down,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-16
2021-12-16 00:00:00,trade,,"IBCCI calls for faster certification, pvt ICD",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-16
2021-12-18 00:00:00,trade,,Biman seeks advance IP of Tk 11b,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-18
2021-12-18 00:00:00,stock,,Stocks pull back on dip  in investor confidence,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-18
2021-12-19 00:00:00,stock,,Fund raising through right shares low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-19
2021-12-19 00:00:00,trade,,Fitch downgrades Sri Lanka  as default fears mount,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-19
2021-12-20 00:00:00,trade,,Problems plague railway interchange points,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-20
2021-12-20 00:00:00,stock,,Stocks bleed as major sectors plunge,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-20
2021-12-20 00:00:00,trade,,China's property distress sours steel sector,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-20
2021-12-21 00:00:00,trade,,Walton launches Walcart,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-21
2021-12-21 00:00:00,stock,,Stocks keep falling amid confidence crisis,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-21
2021-12-21 00:00:00,trade,,First JWG meet likely in Feb,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-21
2021-12-22 00:00:00,stock,,DSE turnover hits fresh eight-month low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-22
2021-12-22 00:00:00,trade,,MoU signed with Thai port to boost maritime connectivity,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-22
2021-12-22 00:00:00,trade,,"Oil rises, Omicron worries linger",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-22
2021-12-23 00:00:00,trade,,Hydraulic survey of Karnaphuli to resume in Jan,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-23
2021-12-23 00:00:00,stock,,Turnover remains below Tk 8.0b-mark on DSE,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-23
2021-12-24 00:00:00,stock,,DSE key index dips to four-month low,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-24
2021-12-24 00:00:00,trade,,RFL introduces app controlled geyser,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-24
2021-12-24 00:00:00,trade,,Oil prices stable,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-24
2021-12-25 00:00:00,trade,,DLS's no to ministry's proposal,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-25
2021-12-25 00:00:00,trade,,No scope to neglect integrity management: Tajul,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-25
2021-12-25 00:00:00,stock,,Stocks keep bleeding as major sectors plunge,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-25
2021-12-26 00:00:00,stock,,"Spl audits of many listed cos being done by regulator, says BSEC chief",https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-26
2021-12-26 00:00:00,trade,,"No sugar mill shut permanently, to reopen soon: Industries Minister",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-26
2021-12-26 00:00:00,trade,,Spice Jet resumes flights on Ctg-Kolkata route Jan 6,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-26
2021-12-27 00:00:00,trade,,Container ship from Europe  berthes at Ctg Port after 44 yrs,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-27
2021-12-27 00:00:00,stock,,Sharp loss in core index on Dhaka bourse,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-27
2021-12-28 00:00:00,trade,,Oil mixed as halted flights weigh  and Omicron optimism supports,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-28
2021-12-28 00:00:00,trade,,"IFC, BB sign deal on Credit Guarantee Scheme",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-28
2021-12-28 00:00:00,stock,,Core index up after three days,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-28
2021-12-29 00:00:00,stock,,General ins issues grab 21.6pc of turnover,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-29
2021-12-29 00:00:00,trade,,PPPA launches 18-month training for govt officials,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-29
2021-12-30 00:00:00,trade,,Oil nears $80 on tight supply,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-30
2021-12-30 00:00:00,stock,,Stocks snap two-day rally on Omicron fears,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-30
2021-12-30 00:00:00,trade,,"WEAB, StanChart announce partnership to ensure finance for women entrepreneurs",https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-30
2021-12-31 00:00:00,trade,,Oil prices slip after China cuts import quotas,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2021-12-31
2021-12-31 00:00:00,trade,,BD-Korea trade set  to hit record high,https://today.thefinancialexpress.com.bd/trade-market/?date=2021-12-31
2021-12-31 00:00:00,stock,,Stocks end 2021 on happy note,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2021-12-31
2022-01-01 00:00:00,stock,,Stocks bounce back in  final week of 2021,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-01
2022-01-01 00:00:00,trade,,Oil heads for biggest annual gain,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-01
2022-01-01 00:00:00,trade,,World's 7th largest data centre eyes foreign currency,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-01
2022-01-02 00:00:00,trade,,12 projects to galvanise tourism sector,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-02
2022-01-02 00:00:00,stock,,Transactions thru’ DSE-Mobile app  up 50.51 per cent,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-02
2022-01-03 00:00:00,trade,,Walton exports gas stoves to Sri Lanka,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-03
2022-01-03 00:00:00,trade,,Settle liabilities of ailing  non-textile factories,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-03
2022-01-03 00:00:00,stock,,Stocks start the year with big jump,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-03
2022-01-04 00:00:00,stock,,Turnover hits fresh one-month high on Dhaka bourse,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-04
2022-01-04 00:00:00,trade,,Time to boost trade between  Dhaka and Jakarta: FBCCI,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-04
2022-01-04 00:00:00,trade,,Oil starts 2022 with rally towards $79,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-04
2022-01-05 00:00:00,stock,,Market marginally up amid see-saw trading,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-05
2022-01-05 00:00:00,trade,,India spends record $55.7b  on gold imports in 2021,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-05
2022-01-05 00:00:00,trade,,RAKUB disburses Tk 600m loans,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-05
2022-01-06 00:00:00,trade,,Oil slips below $80 as OPEC+  sticks to plan to boost output,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-06
2022-01-06 00:00:00,stock,,DSEX surpasses 6900-mark on buying spree,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-06
2022-01-06 00:00:00,trade,,203 workers land in Korea after travel ban lifted,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-06
2022-01-07 00:00:00,trade,,Oil extends rally on Kazakhstan  unrest and Libyan outages,https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-07
2022-01-07 00:00:00,stock,,DSE turnover exceeds Tk 16b-mark,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-07
2022-01-07 00:00:00,trade,,Sales in bottles at same time  may lead to volatility,https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-07
2022-01-08 00:00:00,stock,,Stocks make solid start to 2022,https://today.thefinancialexpress.com.bd/stock-corporate/?date=2022-01-08
2022-01-08 00:00:00,trade,,"Oil price steady, Kazakh turmoil  adds to supply concerns",https://today.thefinancialexpress.com.bd/trade-commodities/?date=2022-01-08
2022-01-08 00:00:00,trade,,'Waive source tax on ship biz',https://today.thefinancialexpress.com.bd/trade-market/?date=2022-01-08
